Title,Company,Url,Date,Applicants,City,Province,Country
Senior Java Backend Engineer,illumin,https://ca.linkedin.com/jobs/view/senior-java-backend-engineer-at-illumin-4160580054?position=6&pageNum=36&refId=Pvrri81OvqfeQIqHaPCzzA%3D%3D&trackingId=eTBmb97c31xFB4XPiopbTw%3D%3D,2025-02-20,89,Toronto,Ontario,Canada
Senior Full-Stack Engineer (Frontend-Focused),Rush Street Interactive,https://ca.linkedin.com/jobs/view/senior-full-stack-engineer-frontend-focused-at-rush-street-interactive-4143858231?position=7&pageNum=36&refId=Pvrri81OvqfeQIqHaPCzzA%3D%3D&trackingId=ZglebGzS2m2ABhcRX2f1Rw%3D%3D,2025-02-04,0,Toronto,Ontario,Canada
Salesforce Force.com Developer - Remote Canada role.,NTT DATA North America,https://ca.linkedin.com/jobs/view/salesforce-force-com-developer-remote-canada-role-at-ntt-data-north-america-4157917778?position=8&pageNum=36&refId=Pvrri81OvqfeQIqHaPCzzA%3D%3D&trackingId=NMVuCsajdalKGb1wLnM7yg%3D%3D,2025-02-18,55,Toronto,Ontario,Canada
Senior Cloud Platform Developer,Autodesk,https://ca.linkedin.com/jobs/view/senior-cloud-platform-developer-at-autodesk-4161185240?position=9&pageNum=36&refId=Pvrri81OvqfeQIqHaPCzzA%3D%3D&trackingId=9dYM8XtjTgPiTdu3S6YIiQ%3D%3D,2025-02-22,0,Toronto,Ontario,Canada
Golang Backend Developer - Customer Journey,TextNow,https://ca.linkedin.com/jobs/view/golang-backend-developer-customer-journey-at-textnow-4146290092?position=10&pageNum=36&refId=Pvrri81OvqfeQIqHaPCzzA%3D%3D&trackingId=r2LB45SkbcHbpUxtcc1CMQ%3D%3D,2025-02-07,55,Toronto,Ontario,Canada
Senior Full Stack Engineer (Ruby on Rails/ React.js),Alexi,https://ca.linkedin.com/jobs/view/senior-full-stack-engineer-ruby-on-rails-react-js-at-alexi-4146736820?position=1&pageNum=37&refId=q3zypGRt74MoRGk1Cf2mCA%3D%3D&trackingId=FB5oSYHa3yLfcZY2xg36lw%3D%3D,2025-02-10,122,Toronto,Ontario,Canada
"Senior Fullstack Developer (Angular, Node)",Valor Software,https://ca.linkedin.com/jobs/view/senior-fullstack-developer-angular-node-at-valor-software-4122423148?position=2&pageNum=37&refId=q3zypGRt74MoRGk1Cf2mCA%3D%3D&trackingId=UNmxlPnGZLI%2BJ4kX4FVRvg%3D%3D,2025-01-10,31,Toronto,Ontario,Canada
Senior Full Stack Java Developer,First Derivative,https://ca.linkedin.com/jobs/view/senior-full-stack-java-developer-at-first-derivative-4042182156?position=3&pageNum=37&refId=q3zypGRt74MoRGk1Cf2mCA%3D%3D&trackingId=mm%2F6CpCqSF7Vyh00HF%2BGmg%3D%3D,2025-01-22,0,Toronto,Ontario,Canada
Senior Full Stack Developer (PHP & React),AgencyAnalytics,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-php-react-at-agencyanalytics-4138459245?position=5&pageNum=37&refId=q3zypGRt74MoRGk1Cf2mCA%3D%3D&trackingId=sy9mew0iM2IMfB%2FN%2B%2FTe2A%3D%3D,2025-01-29,0,Toronto,Ontario,Canada
"Associate Director, Lead Fullstack Developer (React/Node.js)",RBC,https://ca.linkedin.com/jobs/view/associate-director-lead-fullstack-developer-react-node-js-at-rbc-4150547676?position=6&pageNum=37&refId=q3zypGRt74MoRGk1Cf2mCA%3D%3D&trackingId=Ff32rluKBclZX47RI12%2B0Q%3D%3D,2025-02-13,0,Toronto,Ontario,Canada
Salesforce Force.com Developer - Remote Canada role.,NTT DATA North America,https://ca.linkedin.com/jobs/view/salesforce-force-com-developer-remote-canada-role-at-ntt-data-north-america-4157920468?position=7&pageNum=37&refId=q3zypGRt74MoRGk1Cf2mCA%3D%3D&trackingId=hYP%2F%2FkCC3%2BYjwrs5vO92lg%3D%3D,2025-02-18,0,Toronto,Ontario,Canada
Senior Full-Stack Engineer / Tech Lead,Juniper Creates,https://ca.linkedin.com/jobs/view/senior-full-stack-engineer-tech-lead-at-juniper-creates-4159664589?position=8&pageNum=37&refId=q3zypGRt74MoRGk1Cf2mCA%3D%3D&trackingId=lCtls47wb1RVFeemyY39Zg%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Salesforce Force.com Developer - Remote Canada role.,NTT DATA North America,https://ca.linkedin.com/jobs/view/salesforce-force-com-developer-remote-canada-role-at-ntt-data-north-america-4157915730?position=9&pageNum=37&refId=q3zypGRt74MoRGk1Cf2mCA%3D%3D&trackingId=exZcNdMz1C4Gl4NAgM3woQ%3D%3D,2025-02-18,0,Toronto,Ontario,Canada
Senior Infrastructure Specialist,Canada Life,https://ca.linkedin.com/jobs/view/senior-infrastructure-specialist-at-canada-life-4159083469?position=10&pageNum=37&refId=q3zypGRt74MoRGk1Cf2mCA%3D%3D&trackingId=CHv5bZndgZLWBSTP2whhnA%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Senior Product Engineer (Full Stack),Motion (Creative Analytics),https://ca.linkedin.com/jobs/view/senior-product-engineer-full-stack-at-motion-creative-analytics-4159671039?position=1&pageNum=38&refId=Y0pkv26tS4R103CsxMrMPw%3D%3D&trackingId=jMsOZkhrf6c9NQ8smc3KOw%3D%3D,2025-02-21,49,Toronto,Ontario,Canada
"Sr Engineer, Backend - Channel File Systems (Remote, CAN)",CrowdStrike,https://ca.linkedin.com/jobs/view/sr-engineer-backend-channel-file-systems-remote-can-at-crowdstrike-4150665802?position=2&pageNum=38&refId=Y0pkv26tS4R103CsxMrMPw%3D%3D&trackingId=8S4N09MeVyPe7QmyaPeUjA%3D%3D,2025-02-14,0,Toronto,Ontario,Canada
Lead Full Stack Developer - NodeJS,RBC,https://ca.linkedin.com/jobs/view/lead-full-stack-developer-nodejs-at-rbc-4153483032?position=3&pageNum=38&refId=Y0pkv26tS4R103CsxMrMPw%3D%3D&trackingId=W%2BOZYA0hRWajvwjvMCGCpw%3D%3D,2025-02-15,0,Toronto,Ontario,Canada
Salesforce - Force.com Developer - Agentforce / Data Cloud - Remote Canada Position,NTT DATA North America,https://ca.linkedin.com/jobs/view/salesforce-force-com-developer-agentforce-data-cloud-remote-canada-position-at-ntt-data-north-america-4161485772?position=4&pageNum=38&refId=Y0pkv26tS4R103CsxMrMPw%3D%3D&trackingId=FDNi%2BvYFcR1iIxFEye6o0Q%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Senior Software Engineer- Java Full stack,Sun Life,https://ca.linkedin.com/jobs/view/senior-software-engineer-java-full-stack-at-sun-life-4139952062?position=5&pageNum=38&refId=Y0pkv26tS4R103CsxMrMPw%3D%3D&trackingId=AvDYsh1AF7IceAelz5VrYQ%3D%3D,2025-02-22,41,Toronto,Ontario,Canada
Senior Developer Advocate,CentML,https://ca.linkedin.com/jobs/view/senior-developer-advocate-at-centml-4070270932?position=6&pageNum=38&refId=Y0pkv26tS4R103CsxMrMPw%3D%3D&trackingId=JTmeXuKgOF1nnXKJ4tbUFw%3D%3D,2024-11-06,0,Toronto,Ontario,Canada
Senior Full Stack Developer (ReactJS & Java),Moneris,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-reactjs-java-at-moneris-4154034443?position=7&pageNum=38&refId=Y0pkv26tS4R103CsxMrMPw%3D%3D&trackingId=TZzmZ6UPHKXS%2Bg%2FNF%2Bi5eQ%3D%3D,2025-02-19,0,Toronto,Ontario,Canada
"Specialist, Robotics Process Automation – HR Focused",Agoda,https://ca.linkedin.com/jobs/view/specialist-robotics-process-automation-%E2%80%93-hr-focused-at-agoda-4161488847?position=8&pageNum=38&refId=Y0pkv26tS4R103CsxMrMPw%3D%3D&trackingId=4ajUSJLuPmNglg97gOdqDQ%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Salesforce Force.com Developer - Agentforce/Data Cloud - Remote Canada Position,NTT DATA North America,https://ca.linkedin.com/jobs/view/salesforce-force-com-developer-agentforce-data-cloud-remote-canada-position-at-ntt-data-north-america-4158972270?position=3&pageNum=39&refId=ilYDl5%2FX2JCd0nCdEb6yeQ%3D%3D&trackingId=yPfYdMHrH%2FrNZHn5lzF0LQ%3D%3D,2025-02-19,0,Toronto,Ontario,Canada
"Senior DevOps Engineer, CoCounsel for Government",Thomson Reuters,https://ca.linkedin.com/jobs/view/senior-devops-engineer-cocounsel-for-government-at-thomson-reuters-4159256977?position=4&pageNum=39&refId=ilYDl5%2FX2JCd0nCdEb6yeQ%3D%3D&trackingId=EDWALbuUevw14prpxGvXaQ%3D%3D,2025-02-20,0,Toronto,Ontario,Canada
"Principal Associate, Full Stack Software Engineer",Capital One,https://ca.linkedin.com/jobs/view/principal-associate-full-stack-software-engineer-at-capital-one-4114097317?position=5&pageNum=39&refId=ilYDl5%2FX2JCd0nCdEb6yeQ%3D%3D&trackingId=XBYvJUJ4V%2BYXY%2BajZONenQ%3D%3D,2025-01-16,0,Toronto,Ontario,Canada
Senior Full-Stack Developer (Ruby on Rails/React),Phoenix,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-ruby-on-rails-react-at-phoenix-4141673026?position=6&pageNum=39&refId=ilYDl5%2FX2JCd0nCdEb6yeQ%3D%3D&trackingId=NAFmatiNgyVY5P76wbwraQ%3D%3D,2025-02-04,0,Toronto,Ontario,Canada
"Senior Full Stack Developer- Java, Angular",RBC,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-java-angular-at-rbc-4148219180?position=7&pageNum=39&refId=ilYDl5%2FX2JCd0nCdEb6yeQ%3D%3D&trackingId=GeXuy4Onxwx1JFjAXSTOww%3D%3D,2025-02-10,0,Toronto,Ontario,Canada
Senior AWS Connect Developer,Capgemini,https://ca.linkedin.com/jobs/view/senior-aws-connect-developer-at-capgemini-4131386100?position=8&pageNum=39&refId=ilYDl5%2FX2JCd0nCdEb6yeQ%3D%3D&trackingId=S2651FJkIspi1Tl6%2BKEwnQ%3D%3D,2025-01-21,0,Toronto,Ontario,Canada
"Senior Full Stack Developer, Medical Imaging & Clinical Trial Software (Angular, AWS)",Alimentiv,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-medical-imaging-clinical-trial-software-angular-aws-at-alimentiv-4031692366?position=9&pageNum=39&refId=ilYDl5%2FX2JCd0nCdEb6yeQ%3D%3D&trackingId=oYrV4nz2vTCXjfiULtngfg%3D%3D,2024-10-30,0,Toronto,Ontario,Canada
Senior Fullstack Engineer - Ruby on Rails,Cisco,https://ca.linkedin.com/jobs/view/senior-fullstack-engineer-ruby-on-rails-at-cisco-4099939030?position=10&pageNum=39&refId=ilYDl5%2FX2JCd0nCdEb6yeQ%3D%3D&trackingId=D7aithj%2B7vczljmKMcJPGA%3D%3D,2025-02-17,0,Toronto,Ontario,Canada
"Analyste princ., Sécurité de l’information",TD,https://ca.linkedin.com/jobs/view/analyste-princ-s%C3%A9curit%C3%A9-de-l%E2%80%99information-at-td-4139402787?position=1&pageNum=41&refId=rSj%2B11lv6TmkxKSpUf6sqA%3D%3D&trackingId=cPuJCq7uzkHuRnmZdUN3bQ%3D%3D,2025-02-18,0,Toronto,Ontario,Canada
Product Director,CI Financial,https://ca.linkedin.com/jobs/view/product-director-at-ci-financial-4143494960?position=2&pageNum=41&refId=rSj%2B11lv6TmkxKSpUf6sqA%3D%3D&trackingId=Jq%2Fl8%2BUHvzB58HMsN0fKEw%3D%3D,2025-02-04,0,Toronto,Ontario,Canada
